GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)
1500000US040130610344,040130610344,"Block Group 4, Census Tract 610.34, Maricopa County, Arizona",21699,7319
1500000US040130610351,040130610351,"Block Group 1, Census Tract 610.35, Maricopa County, Arizona",25411,5061
1500000US040130610352,040130610352,"Block Group 2, Census Tract 610.35, Maricopa County, Arizona",28523,7635
1500000US040130610353,040130610353,"Block Group 3, Census Tract 610.35, Maricopa County, Arizona",28181,3662
1500000US040130610354,040130610354,"Block Group 4, Census Tract 610.35, Maricopa County, Arizona",23679,6503
1500000US040130610361,040130610361,"Block Group 1, Census Tract 610.36, Maricopa County, Arizona",29513,4501
1500000US040130610362,040130610362,"Block Group 2, Census Tract 610.36, Maricopa County, Arizona",27660,3413
1500000US040130610371,040130610371,"Block Group 1, Census Tract 610.37, Maricopa County, Arizona",30171,5315
1500000US040130610372,040130610372,"Block Group 2, Census Tract 610.37, Maricopa County, Arizona",32516,8713
1500000US040130610381,040130610381,"Block Group 1, Census Tract 610.38, Maricopa County, Arizona",24675,3699
1500000US040130610382,040130610382,"Block Group 2, Census Tract 610.38, Maricopa County, Arizona",26008,4527
1500000US040130610383,040130610383,"Block Group 3, Census Tract 610.38, Maricopa County, Arizona",30461,5391
1500000US040130610391,040130610391,"Block Group 1, Census Tract 610.39, Maricopa County, Arizona",29363,3836
1500000US040130610392,040130610392,"Block Group 2, Census Tract 610.39, Maricopa County, Arizona",26197,12232
1500000US040130610393,040130610393,"Block Group 3, Census Tract 610.39, Maricopa County, Arizona",20268,5790
1500000US040130610401,040130610401,"Block Group 1, Census Tract 610.40, Maricopa County, Arizona",24452,4380
1500000US040130610402,040130610402,"Block Group 2, Census Tract 610.40, Maricopa County, Arizona",21656,4208
1500000US040130610403,040130610403,"Block Group 3, Census Tract 610.40, Maricopa County, Arizona",24436,4877
1500000US040130610411,040130610411,"Block Group 1, Census Tract 610.41, Maricopa County, Arizona",21787,6251
1500000US040130610412,040130610412,"Block Group 2, Census Tract 610.41, Maricopa County, Arizona",22700,7377
1500000US040130610413,040130610413,"Block Group 3, Census Tract 610.41, Maricopa County, Arizona",18152,2975
1500000US040130610414,040130610414,"Block Group 4, Census Tract 610.41, Maricopa County, Arizona",21873,4359
1500000US040130610421,040130610421,"Block Group 1, Census Tract 610.42, Maricopa County, Arizona",38530,4130
1500000US040130610422,040130610422,"Block Group 2, Census Tract 610.42, Maricopa County, Arizona",38178,5146
1500000US040130610423,040130610423,"Block Group 3, Census Tract 610.42, Maricopa County, Arizona",30537,4426
1500000US040130610424,040130610424,"Block Group 4, Census Tract 610.42, Maricopa County, Arizona",14516,2523
1500000US040130610431,040130610431,"Block Group 1, Census Tract 610.43, Maricopa County, Arizona",24722,8055
1500000US040130610432,040130610432,"Block Group 2, Census Tract 610.43, Maricopa County, Arizona",25394,3788
