GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US320030018014,320030018014,"Block Group 4, Census Tract 18.01, Clark County, Nevada",21219,3123
1500000US320030018015,320030018015,"Block Group 5, Census Tract 18.01, Clark County, Nevada",18537,7316
1500000US320030018031,320030018031,"Block Group 1, Census Tract 18.03, Clark County, Nevada",29286,18054
1500000US320030018032,320030018032,"Block Group 2, Census Tract 18.03, Clark County, Nevada",27544,5958
1500000US320030018041,320030018041,"Block Group 1, Census Tract 18.04, Clark County, Nevada",18280,5005
1500000US320030018042,320030018042,"Block Group 2, Census Tract 18.04, Clark County, Nevada",22033,3452
1500000US320030018043,320030018043,"Block Group 3, Census Tract 18.04, Clark County, Nevada",14492,3986
1500000US320030019011,320030019011,"Block Group 1, Census Tract 19.01, Clark County, Nevada",9536,1836
1500000US320030019012,320030019012,"Block Group 2, Census Tract 19.01, Clark County, Nevada",19723,12014
1500000US320030019013,320030019013,"Block Group 3, Census Tract 19.01, Clark County, Nevada",22616,9046
1500000US320030019014,320030019014,"Block Group 4, Census Tract 19.01, Clark County, Nevada",22504,5044
1500000US320030019021,320030019021,"Block Group 1, Census Tract 19.02, Clark County, Nevada",20206,9077
1500000US320030019022,320030019022,"Block Group 2, Census Tract 19.02, Clark County, Nevada",17540,4090
1500000US320030019023,320030019023,"Block Group 3, Census Tract 19.02, Clark County, Nevada",24797,5824
1500000US320030020001,320030020001,"Block Group 1, Census Tract 20, Clark County, Nevada",27005,11273
1500000US320030020002,320030020002,"Block Group 2, Census Tract 20, Clark County, Nevada",56529,15729
1500000US320030020003,320030020003,"Block Group 3, Census Tract 20, Clark County, Nevada",36729,10331
1500000US320030022011,320030022011,"Block Group 1, Census Tract 22.01, Clark County, Nevada",15150,4205
1500000US320030022012,320030022012,"Block Group 2, Census Tract 22.01, Clark County, Nevada",17373,3083
1500000US320030022013,320030022013,"Block Group 3, Census Tract 22.01, Clark County, Nevada",22409,9522
1500000US320030022031,320030022031,"Block Group 1, Census Tract 22.03, Clark County, Nevada",19860,6045
1500000US320030022032,320030022032,"Block Group 2, Census Tract 22.03, Clark County, Nevada",18002,7409
1500000US320030022033,320030022033,"Block Group 3, Census Tract 22.03, Clark County, Nevada",11066,1748
1500000US320030022041,320030022041,"Block Group 1, Census Tract 22.04, Clark County, Nevada",7509,1620
1500000US320030022042,320030022042,"Block Group 2, Census Tract 22.04, Clark County, Nevada",12598,3851
1500000US320030022043,320030022043,"Block Group 3, Census Tract 22.04, Clark County, Nevada",12171,3441
1500000US320030022044,320030022044,"Block Group 4, Census Tract 22.04, Clark County, Nevada",11547,3174
1500000US320030022061,320030022061,"Block Group 1, Census Tract 22.06, Clark County, Nevada",14868,2551
1500000US320030022062,320030022062,"Block Group 2, Census Tract 22.06, Clark County, Nevada",21544,6219
1500000US320030022071,320030022071,"Block Group 1, Census Tract 22.07, Clark County, Nevada",13468,3015
1500000US320030022072,320030022072,"Block Group 2, Census Tract 22.07, Clark County, Nevada",7644,1842
1500000US320030022073,320030022073,"Block Group 3, Census Tract 22.07, Clark County, Nevada",16691,6856
1500000US320030023021,320030023021,"Block Group 1, Census Tract 23.02, Clark County, Nevada",71745,22743
1500000US320030023031,320030023031,"Block Group 1, Census Tract 23.03, Clark County, Nevada",111641,26488
1500000US320030024031,320030024031,"Block Group 1, Census Tract 24.03, Clark County, Nevada",19848,8950
1500000US320030024032,320030024032,"Block Group 2, Census Tract 24.03, Clark County, Nevada",21427,5052
1500000US320030024034,320030024034,"Block Group 4, Census Tract 24.03, Clark County, Nevada",14372,5486
1500000US320030024041,320030024041,"Block Group 1, Census Tract 24.04, Clark County, Nevada",14567,3263
1500000US320030024042,320030024042,"Block Group 2, Census Tract 24.04, Clark County, Nevada",25548,6648
1500000US320030024043,320030024043,"Block Group 3, Census Tract 24.04, Clark County, Nevada",19030,4583
1500000US320030024044,320030024044,"Block Group 4, Census Tract 24.04, Clark County, Nevada",4198,1141
1500000US320030024045,320030024045,"Block Group 5, Census Tract 24.04, Clark County, Nevada",8076,2051
1500000US320030024051,320030024051,"Block Group 1, Census Tract 24.05, Clark County, Nevada",16638,4318
1500000US320030024052,320030024052,"Block Group 2, Census Tract 24.05, Clark County, Nevada",22337,5270
1500000US320030024053,320030024053,"Block Group 3, Census Tract 24.05, Clark County, Nevada",16700,4538
1500000US320030024061,320030024061,"Block Group 1, Census Tract 24.06, Clark County, Nevada",21452,5434
1500000US320030024062,320030024062,"Block Group 2, Census Tract 24.06, Clark County, Nevada",17495,3744
1500000US320030025011,320030025011,"Block Group 1, Census Tract 25.01, Clark County, Nevada",33634,9750
1500000US320030025012,320030025012,"Block Group 2, Census Tract 25.01, Clark County, Nevada",16732,2777
1500000US320030025013,320030025013,"Block Group 3, Census Tract 25.01, Clark County, Nevada",21556,3930
1500000US320030025041,320030025041,"Block Group 1, Census Tract 25.04, Clark County, Nevada",24262,3488
1500000US320030025042,320030025042,"Block Group 2, Census Tract 25.04, Clark County, Nevada",16848,3704
1500000US320030025043,320030025043,"Block Group 3, Census Tract 25.04, Clark County, Nevada",21735,5701
1500000US320030025051,320030025051,"Block Group 1, Census Tract 25.05, Clark County, Nevada",17757,4569
1500000US320030025052,320030025052,"Block Group 2, Census Tract 25.05, Clark County, Nevada",20032,2989
1500000US320030025061,320030025061,"Block Group 1, Census Tract 25.06, Clark County, Nevada",19832,4884
1500000US320030025062,320030025062,"Block Group 2, Census Tract 25.06, Clark County, Nevada",19934,3999
1500000US320030025063,320030025063,"Block Group 3, Census Tract 25.06, Clark County, Nevada",14421,3296
1500000US320030026031,320030026031,"Block Group 1, Census Tract 26.03, Clark County, Nevada",2674,1640
1500000US320030026032,320030026032,"Block Group 2, Census Tract 26.03, Clark County, Nevada",10266,2521
1500000US320030026033,320030026033,"Block Group 3, Census Tract 26.03, Clark County, Nevada",19847,3918
1500000US320030026041,320030026041,"Block Group 1, Census Tract 26.04, Clark County, Nevada",-,**
1500000US320030026042,320030026042,"Block Group 2, Census Tract 26.04, Clark County, Nevada",21591,3930
1500000US320030026043,320030026043,"Block Group 3, Census Tract 26.04, Clark County, Nevada",29631,8250
1500000US320030026051,320030026051,"Block Group 1, Census Tract 26.05, Clark County, Nevada",-,**
1500000US320030026052,320030026052,"Block Group 2, Census Tract 26.05, Clark County, Nevada",20239,6365
1500000US320030027061,320030027061,"Block Group 1, Census Tract 27.06, Clark County, Nevada",19126,7557
1500000US320030027062,320030027062,"Block Group 2, Census Tract 27.06, Clark County, Nevada",25650,8613
1500000US320030027063,320030027063,"Block Group 3, Census Tract 27.06, Clark County, Nevada",11535,3120
1500000US320030027071,320030027071,"Block Group 1, Census Tract 27.07, Clark County, Nevada",24094,4763
1500000US320030027072,320030027072,"Block Group 2, Census Tract 27.07, Clark County, Nevada",23593,7733
1500000US320030027073,320030027073,"Block Group 3, Census Tract 27.07, Clark County, Nevada",23426,4901
