"STATEFP10,C,2","COUNTYFP10,C,3","TRACTCE10,C,6","BLOCKCE10,C,4","GEOID10,C,15","NAME10,C,10","MTFCC10,C,5","UR10,C,1","UACE10,C,5","UATYP10,C,1","FUNCSTAT10,C,1","ALAND10,N,14,0","AWATER10,N,14,0","INTPTLAT10,C,11","INTPTLON10,C,12"
32,003,001502,2005,320030015022005,Block 2005,G5040,U,47995,U,S,16919,0,+36.1580463,-115.0989207
32,003,002981,1005,320030029811005,Block 1005,G5040,U,47995,U,S,7034,0,+36.0537593,-115.2152920
32,003,007500,1107,320030075001107,Block 1107,G5040,R,,,S,10192,0,+36.0471840,-115.4069357
32,003,003622,2004,320030036222004,Block 2004,G5040,U,47995,U,S,28798,0,+36.2898090,-115.1420142
32,003,006103,2001,320030061032001,Block 2001,G5040,U,47995,U,S,12254,0,+36.1935852,-115.0246003
32,003,005828,1043,320030058281043,Block 1043,G5040,U,47995,U,S,24623,0,+36.0055418,-115.2808353
32,003,005705,1008,320030057051008,Block 1008,G5040,R,,,S,23862,0,+35.1934573,-114.5737474
32,003,000203,3005,320030002033005,Block 3005,G5040,U,47995,U,S,92086,0,+36.1627462,-115.1673213
32,003,002951,3000,320030029513000,Block 3000,G5040,U,47995,U,S,41581,0,+36.1427866,-115.2620678
32,003,000518,3009,320030005183009,Block 3009,G5040,U,47995,U,S,73921,0,+36.1606029,-115.0884499
32,003,004918,1006,320030049181006,Block 1006,G5040,U,47995,U,S,66041,0,+36.1863830,-115.0367275
32,003,005808,3006,320030058083006,Block 3006,G5040,U,47995,U,S,5283,0,+36.1311610,-115.2949668
32,003,003427,2012,320030034272012,Block 2012,G5040,U,47995,U,S,14469,0,+36.2077904,-115.2123623
32,003,005804,1000,320030058041000,Block 1000,G5040,U,47995,U,S,184814,0,+36.1576995,-115.2948968
32,003,005703,2598,320030057032598,Block 2598,G5040,R,,,S,72726,0,+35.7223149,-114.9293543
32,003,005703,2253,320030057032253,Block 2253,G5040,R,,,S,1747758,0,+35.6739669,-114.9342461
32,003,005501,2011,320030055012011,Block 2011,G5040,U,09325,C,S,384132,0,+35.9664030,-114.8655435
32,003,005823,1054,320030058231054,Block 1054,G5040,U,47995,U,S,43846,0,+36.1626035,-115.3595862
32,003,002938,1008,320030029381008,Block 1008,G5040,U,47995,U,S,9857,0,+36.1384392,-115.2139548
32,003,000108,1023,320030001081023,Block 1023,G5040,U,47995,U,S,3603,0,+36.1744260,-115.2088198
32,003,002953,2001,320030029532001,Block 2001,G5040,U,47995,U,S,31745,0,+36.1057857,-115.2583611
32,003,002947,2030,320030029472030,Block 2030,G5040,U,47995,U,S,44105,0,+36.1262276,-115.2356111
32,003,003629,2015,320030036292015,Block 2015,G5040,U,47995,U,S,82059,0,+36.2640007,-115.1963716
32,003,005713,1053,320030057131053,Block 1053,G5040,U,47995,U,S,20125,0,+35.9339254,-115.0990116
32,003,002919,3007,320030029193007,Block 3007,G5040,U,47995,U,S,25084,0,+36.1164043,-115.2483254
32,003,005703,2355,320030057032355,Block 2355,G5040,R,,,S,5310,0,+35.6544390,-114.7470098
32,003,005503,3005,320030055033005,Block 3005,G5040,U,09325,C,S,13611,0,+35.9732329,-114.8290604
32,003,005607,3013,320030056073013,Block 3013,G5040,U,56413,C,S,14640,0,+36.7986370,-114.0842139
32,003,005703,2300,320030057032300,Block 2300,G5040,R,,,S,353389,0,+35.8115493,-114.8739787
32,003,005804,2001,320030058042001,Block 2001,G5040,U,47995,U,S,18317,0,+36.1554955,-115.2997834
32,003,005805,3009,320030058053009,Block 3009,G5040,U,47995,U,S,109373,0,+36.1458276,-115.2808356
32,003,002905,3000,320030029053000,Block 3000,G5040,U,47995,U,S,166772,0,+36.1535645,-115.2366928
32,003,001902,3002,320030019023002,Block 3002,G5040,U,47995,U,S,22152,0,+36.1318716,-115.1209862
32,003,005703,3282,320030057033282,Block 3282,G5040,R,,,S,8148,0,+35.4642194,-114.9163473
32,003,003315,2004,320030033152004,Block 2004,G5040,U,47995,U,S,35381,0,+36.3111635,-115.2850590
32,003,007500,1141,320030075001141,Block 1141,G5040,R,,,S,935,0,+36.3666286,-115.3568421
32,003,001706,2002,320030017062002,Block 2002,G5040,U,47995,U,S,9884,0,+36.1217067,-115.0973266
32,003,001608,2020,320030016082020,Block 2020,G5040,U,47995,U,S,8618,0,+36.1417593,-115.0872822
32,003,005501,4014,320030055014014,Block 4014,G5040,U,09325,C,S,18422,0,+35.9906697,-114.8444971
32,003,005902,1274,320030059021274,Block 1274,G5040,R,,,S,206554,0,+36.3042821,-115.0029096
32,003,003637,1000,320030036371000,Block 1000,G5040,U,47995,U,S,170152,0,+36.2754637,-115.1395127
32,003,005108,2001,320030051082001,Block 2001,G5040,U,47995,U,S,132613,0,+36.0535138,-115.0499719
32,003,005828,1028,320030058281028,Block 1028,G5040,U,47995,U,S,362453,0,+36.0084564,-115.2848776
32,003,003241,3000,320030032413000,Block 3000,G5040,U,47995,U,S,21213,0,+36.2220350,-115.2991276
32,003,003245,3006,320030032453006,Block 3006,G5040,U,47995,U,S,23164,0,+36.2308665,-115.2661930
32,003,006900,2007,320030069002007,Block 2007,G5040,U,47995,U,S,20708,0,+36.0808491,-115.0928551
32,003,003423,3015,320030034233015,Block 3015,G5040,U,47995,U,S,2649,0,+36.1921139,-115.2168574
32,003,002603,1000,320030026031000,Block 1000,G5040,U,47995,U,S,715894,0,+36.1094007,-115.1436552
32,003,005352,2008,320030053522008,Block 2008,G5040,U,47995,U,S,11301,0,+36.0232281,-115.0524777
32,003,005839,1028,320030058391028,Block 1028,G5040,U,47995,U,S,6673,0,+35.9793425,-115.1929812
32,003,005850,1004,320030058501004,Block 1004,G5040,U,47995,U,S,37476,0,+36.0944620,-115.3102733
32,003,003232,1072,320030032321072,Block 1072,G5040,U,47995,U,S,41384,0,+36.2727388,-115.3070948
32,003,002846,1013,320030028461013,Block 1013,G5040,U,47995,U,S,23537,0,+36.0099527,-115.1183285
32,003,002944,2000,320030029442000,Block 2000,G5040,U,47995,U,S,886250,0,+36.1047632,-115.2703085
32,003,007800,1013,320030078001013,Block 1013,G5040,R,,,S,81534,0,+36.2591552,-114.9199681
32,003,002835,2004,320030028352004,Block 2004,G5040,U,47995,U,S,44543,0,+36.0078125,-115.1485629
32,003,004921,3003,320030049213003,Block 3003,G5040,U,47995,U,S,13445,0,+36.1640668,-115.0475831
32,003,005016,1054,320030050161054,Block 1054,G5040,U,47995,U,S,20527,0,+36.0717641,-115.0067440
32,003,005335,2000,320030053352000,Block 2000,G5040,U,47995,U,S,38500,0,+36.0269842,-114.9897630
32,003,001611,3018,320030016113018,Block 3018,G5040,U,47995,U,S,15184,0,+36.1522563,-115.0732380
32,003,001707,1012,320030017071012,Block 1012,G5040,U,47995,U,S,11225,0,+36.1263054,-115.1131512
32,003,006201,1017,320030062011017,Block 1017,G5040,U,47995,U,S,86967,0,+36.2017418,-115.0540966
32,003,003629,2010,320030036292010,Block 2010,G5040,U,47995,U,S,19729,0,+36.2724545,-115.1900516
32,003,005902,1416,320030059021416,Block 1416,G5040,R,,,S,785,0,+36.3174497,-114.9518878
32,003,005703,2407,320030057032407,Block 2407,G5040,R,,,S,48572563,0,+35.5595890,-114.8168739
32,003,005335,1016,320030053351016,Block 1016,G5040,U,47995,U,S,14170,0,+36.0246016,-115.0004159
32,003,004602,1001,320030046021001,Block 1001,G5040,U,47995,U,S,20986,0,+36.2388955,-115.1028627
32,003,005101,5005,320030051015005,Block 5005,G5040,U,47995,U,S,14050,0,+36.0769720,-115.0491023
32,003,003215,3005,320030032153005,Block 3005,G5040,U,47995,U,S,68094,0,+36.1979535,-115.2676886
32,003,001709,1006,320030017091006,Block 1006,G5040,U,47995,U,S,20885,0,+36.1249668,-115.0876069
32,003,000101,4020,320030001014020,Block 4020,G5040,U,47995,U,S,9475,0,+36.1813645,-115.1845560
32,003,005705,1047,320030057051047,Block 1047,G5040,R,,,S,8421,0,+35.1363490,-114.6318149
32,003,005353,1009,320030053531009,Block 1009,G5040,U,47995,U,S,9270,0,+36.0282663,-115.0442702
32,003,005902,1245,320030059021245,Block 1245,G5040,R,,,S,362149,0,+36.5039750,-115.1581072
32,003,001003,1022,320030010031022,Block 1022,G5040,U,47995,U,S,41056,0,+36.1527316,-115.2223013
32,003,004907,2006,320030049072006,Block 2006,G5040,U,47995,U,S,43407,0,+36.1656848,-115.0270254
32,003,002962,1119,320030029621119,Block 1119,G5040,U,47995,U,S,81932,0,+36.0735268,-115.2130012
32,003,002951,1009,320030029511009,Block 1009,G5040,U,47995,U,S,72644,0,+36.1323833,-115.2643113
32,003,005703,2474,320030057032474,Block 2474,G5040,R,,,S,610128,0,+35.5150287,-114.9143868
32,003,005806,2006,320030058062006,Block 2006,G5040,U,47995,U,S,51994,0,+36.1353033,-115.3086812
32,003,000101,2009,320030001012009,Block 2009,G5040,U,47995,U,S,27829,0,+36.1789055,-115.1929461
32,003,002847,1046,320030028471046,Block 1046,G5040,U,47995,U,S,9746,0,+36.0635386,-115.1787407
32,003,003262,2005,320030032622005,Block 2005,G5040,U,47995,U,S,8557,0,+36.2043411,-115.3213361
32,003,003260,2010,320030032602010,Block 2010,G5040,U,47995,U,S,30214,0,+36.1619095,-115.2628416
32,003,002828,1029,320030028281029,Block 1029,G5040,U,47995,U,S,77440,0,+36.0300964,-115.1712265
32,003,000204,2030,320030002042030,Block 2030,G5040,U,47995,U,S,6234,0,+36.1451239,-115.1709934
32,003,003215,4005,320030032154005,Block 4005,G5040,U,47995,U,S,28020,0,+36.2026748,-115.2685885
32,003,000101,2011,320030001012011,Block 2011,G5040,U,47995,U,S,7470,0,+36.1761426,-115.1942984
32,003,005109,4001,320030051094001,Block 4001,G5040,U,47995,U,S,13908,0,+36.0460315,-115.0382851
32,003,005105,1015,320030051051015,Block 1015,G5040,U,47995,U,S,66485,0,+36.0754651,-115.0261115
32,003,004916,2003,320030049162003,Block 2003,G5040,U,47995,U,S,44548,0,+36.1944830,-115.0467817
32,003,002832,3003,320030028323003,Block 3003,G5040,U,47995,U,S,14295,0,+36.0232699,-115.1624179
32,003,003613,1014,320030036131014,Block 1014,G5040,U,47995,U,S,15031,0,+36.2268321,-115.1879502
32,003,005355,1032,320030053551032,Block 1032,G5040,U,47995,U,S,15740,0,+35.9986387,-115.0670829
32,003,005354,2000,320030053542000,Block 2000,G5040,U,47995,U,S,114506,0,+36.0246395,-115.0161343
32,003,003234,3007,320030032343007,Block 3007,G5040,U,47995,U,S,16657,0,+36.2914387,-115.2919799
32,003,003319,1025,320030033191025,Block 1025,G5040,U,47995,U,S,243,0,+36.3021798,-115.2693405
32,003,005703,2041,320030057032041,Block 2041,G5040,R,,,S,308642,0,+35.9302249,-114.8188321
32,003,005902,1014,320030059021014,Block 1014,G5040,R,,,S,27976,0,+36.8069972,-114.4695855
32,003,003307,2025,320030033072025,Block 2025,G5040,U,47995,U,S,37934,0,+36.2731931,-115.2192255
32,003,005613,4079,320030056134079,Block 4079,G5040,R,,,S,157805733,0,+36.2322267,-114.4825369
32,003,005613,4381,320030056134381,Block 4381,G5040,R,,,S,7417042,0,+36.4806531,-114.4373348
32,003,005902,1003,320030059021003,Block 1003,G5040,R,,,S,169845,0,+36.7789582,-114.2619859
32,003,002822,1006,320030028221006,Block 1006,G5040,U,47995,U,S,28098,0,+36.0986864,-115.0747928
32,003,005438,2006,320030054382006,Block 2006,G5040,U,47995,U,S,24837,0,+36.0573826,-114.9994141
32,003,000518,3013,320030005183013,Block 3013,G5040,U,47995,U,S,20357,0,+36.1616466,-115.0858557
32,003,003262,1000,320030032621000,Block 1000,G5040,U,47995,U,S,192081,0,+36.2010841,-115.3280444
32,003,003214,2020,320030032142020,Block 2020,G5040,U,47995,U,S,9493,0,+36.2041201,-115.2883414
32,003,003232,4010,320030032324010,Block 4010,G5040,U,47995,U,S,86142,0,+36.2601287,-115.2835942
32,003,003315,1013,320030033151013,Block 1013,G5040,U,47995,U,S,14027,0,+36.3112311,-115.2942216
32,003,005101,3003,320030051013003,Block 3003,G5040,U,47995,U,S,2131000,0,+36.0727575,-115.0618314
32,003,003228,1000,320030032281000,Block 1000,G5040,U,47995,U,S,126017,0,+36.3043512,-115.2988651
32,003,005432,1006,320030054321006,Block 1006,G5040,U,47995,U,S,20556,0,+36.0265823,-114.9556000
32,003,005904,1046,320030059041046,Block 1046,G5040,R,,,S,9401,0,+36.8191563,-114.1024585
32,003,005359,1003,320030053591003,Block 1003,G5040,U,47995,U,S,40956,0,+36.0044968,-114.9865480
32,003,005823,1030,320030058231030,Block 1030,G5040,R,,,S,3717874,0,+36.2419325,-115.3454862
32,003,003610,3002,320030036103002,Block 3002,G5040,U,47995,U,S,23946,0,+36.2369699,-115.1870713
32,003,004918,1007,320030049181007,Block 1007,G5040,U,47995,U,S,52937,0,+36.1831608,-115.0430136
32,003,005433,5001,320030054335001,Block 5001,G5040,U,47995,U,S,33562,0,+36.0117447,-114.9394194
32,003,005902,1230,320030059021230,Block 1230,G5040,R,,,S,43702,0,+36.4818001,-115.4223855
32,003,003416,3004,320030034163004,Block 3004,G5040,U,47995,U,S,50654,0,+36.2135111,-115.2360528
32,003,005902,1676,320030059021676,Block 1676,G5040,R,,,S,9726,0,+36.4660799,-115.4492417
32,003,002302,1016,320030023021016,Block 1016,G5040,U,47995,U,S,205428,0,+36.1299729,-115.1699214
32,003,002603,3005,320030026033005,Block 3005,G5040,U,47995,U,S,9841,0,+36.1124344,-115.1416933
32,003,006202,1005,320030062021005,Block 1005,G5040,U,47995,U,S,31825,0,+36.1996769,-115.0417532
32,003,005436,4008,320030054364008,Block 4008,G5040,U,47995,U,S,15781,0,+36.0768099,-115.0152722
32,003,005432,1020,320030054321020,Block 1020,G5040,U,47995,U,S,13610,0,+36.0223197,-114.9557636
32,003,002848,4004,320030028484004,Block 4004,G5040,U,47995,U,S,29464,0,+36.0627808,-115.1337142
32,003,005320,2001,320030053202001,Block 2001,G5040,U,47995,U,S,85950,0,+36.0306003,-115.1086498
32,003,005705,1009,320030057051009,Block 1009,G5040,U,11431,C,S,59865,0,+35.1746976,-114.5706675
32,003,003229,1047,320030032291047,Block 1047,G5040,R,,,S,17391,0,+36.3284903,-115.3157953
32,003,005360,1010,320030053601010,Block 1010,G5040,U,47995,U,S,10542,0,+35.9891595,-114.9294629
32,003,005438,1004,320030054381004,Block 1004,G5040,U,47995,U,S,6736,0,+36.0466559,-114.9742377
32,003,003006,3002,320030030063002,Block 3002,G5040,U,47995,U,S,191438,0,+36.1628105,-115.2454235
32,003,005703,2277,320030057032277,Block 2277,G5040,R,,,S,245510,0,+35.7995960,-114.8688303
32,003,005613,5046,320030056135046,Block 5046,G5040,R,,,S,53703,0,+36.6060044,-114.4665228
32,003,003610,4009,320030036104009,Block 4009,G5040,U,47995,U,S,30823,0,+36.2337863,-115.1748538
32,003,005349,1020,320030053491020,Block 1020,G5040,U,47995,U,S,4677,0,+36.0100479,-115.1084457
32,003,002201,3054,320030022013054,Block 3054,G5040,U,47995,U,S,33649,0,+36.1277758,-115.1808856
32,003,003412,2014,320030034122014,Block 2014,G5040,U,47995,U,S,27368,0,+36.2302175,-115.2366554
32,003,005613,5043,320030056135043,Block 5043,G5040,R,,,S,249511,0,+36.6064036,-114.4711549
32,003,004921,3011,320030049213011,Block 3011,G5040,U,47995,U,S,16868,0,+36.1641963,-115.0493385
32,003,003610,3013,320030036103013,Block 3013,G5040,U,47995,U,S,16429,0,+36.2342618,-115.1875509
32,003,005343,2003,320030053432003,Block 2003,G5040,U,47995,U,S,10429,0,+36.0081023,-114.9610143
32,003,001006,3008,320030010063008,Block 3008,G5040,U,47995,U,S,12304,0,+36.1509797,-115.1820529
32,003,005711,1172,320030057111172,Block 1172,G5040,U,47995,U,S,28312,0,+35.9770999,-115.0800728
32,003,003638,1024,320030036381024,Block 1024,G5040,U,47995,U,S,11357,0,+36.2677576,-115.1495206
32,003,005902,1233,320030059021233,Block 1233,G5040,R,,,S,7765912,0,+36.4940557,-115.1897484
32,003,005316,1011,320030053161011,Block 1011,G5040,U,47995,U,S,27111,0,+36.0397343,-115.1082792
32,003,003204,3003,320030032043003,Block 3003,G5040,U,47995,U,S,23910,0,+36.2594702,-115.2677536
32,003,005902,1425,320030059021425,Block 1425,G5040,R,,,S,230425,0,+36.3551765,-114.9122634
32,003,003622,2027,320030036222027,Block 2027,G5040,U,47995,U,S,18952,0,+36.2820191,-115.1504763
32,003,005613,2008,320030056132008,Block 2008,G5040,R,,,S,41421,0,+36.5547753,-114.4276681
32,003,005823,1047,320030058231047,Block 1047,G5040,U,47995,U,S,13309,0,+36.1687140,-115.3556114
32,003,005355,1011,320030053551011,Block 1011,G5040,U,47995,U,S,99343,0,+36.0027227,-115.0700555
32,003,002833,2019,320030028332019,Block 2019,G5040,U,47995,U,S,49730,0,+36.0212611,-115.1382153
32,003,005902,1258,320030059021258,Block 1258,G5040,R,,,S,45597,0,+36.3066740,-115.0761388
32,003,005703,2331,320030057032331,Block 2331,G5040,R,,,S,2985,0,+35.7094322,-114.8255465
32,003,003314,2006,320030033142006,Block 2006,G5040,U,47995,U,S,21011,0,+36.3301551,-115.2766124
32,003,005422,3005,320030054223005,Block 3005,G5040,U,47995,U,S,12612,0,+36.0479627,-114.9656470
32,003,003001,1002,320030030011002,Block 1002,G5040,U,47995,U,S,44180,0,+36.1714058,-115.2377917
32,003,002977,2006,320030029772006,Block 2006,G5040,U,47995,U,S,19897,0,+36.0471530,-115.2492563
32,003,005715,2017,320030057152017,Block 2017,G5040,U,47995,U,S,21111,0,+35.9551805,-115.0825340
32,003,003308,1049,320030033081049,Block 1049,G5040,U,47995,U,S,18717,0,+36.2617754,-115.2261927
32,003,007800,1061,320030078001061,Block 1061,G5040,R,,,S,55722,0,+36.2661438,-114.9423900
32,003,005335,2002,320030053352002,Block 2002,G5040,U,47995,U,S,8177,0,+36.0273199,-114.9932511
32,003,003204,4020,320030032044020,Block 4020,G5040,U,47995,U,S,205310,0,+36.2499410,-115.2442872
32,003,005808,2006,320030058082006,Block 2006,G5040,U,47995,U,S,78468,0,+36.1366153,-115.2955915
32,003,001713,1011,320030017131011,Block 1011,G5040,U,47995,U,S,12893,0,+36.1094448,-115.0827293
32,003,003429,4038,320030034294038,Block 4038,G5040,U,47995,U,S,1078,0,+36.1889014,-115.1915799
32,003,005357,2008,320030053572008,Block 2008,G5040,U,47995,U,S,43939,0,+36.0168438,-115.0444944
32,003,002847,1007,320030028471007,Block 1007,G5040,U,47995,U,S,4522,0,+36.0708234,-115.1463937
32,003,005904,1064,320030059041064,Block 1064,G5040,R,,,S,5559,0,+36.8266630,-114.1219058
32,003,005703,3168,320030057033168,Block 3168,G5040,R,,,S,82572,0,+35.4481152,-114.9276345
32,003,005607,1017,320030056071017,Block 1017,G5040,U,56413,C,S,14732,0,+36.8083465,-114.0806759
32,003,003626,1035,320030036261035,Block 1035,G5040,U,47995,U,S,255809,0,+36.2319277,-115.1156708
32,003,003310,1028,320030033101028,Block 1028,G5040,U,47995,U,S,82865,0,+36.2968992,-115.2400091
32,003,004924,2012,320030049242012,Block 2012,G5040,U,47995,U,S,35529,0,+36.1449735,-115.0564209
32,003,005342,1010,320030053421010,Block 1010,G5040,U,47995,U,S,30693,0,+36.0109417,-114.9694412
32,003,005827,1010,320030058271010,Block 1010,G5040,U,47995,U,S,7630,0,+36.0119579,-115.2696904
32,003,005015,1038,320030050151038,Block 1038,G5040,U,47995,U,S,10405,0,+36.1154597,-115.0400730
32,003,005714,5021,320030057145021,Block 5021,G5040,U,47995,U,S,21009,0,+35.9436050,-115.1133783
32,003,005846,1008,320030058461008,Block 1008,G5040,U,47995,U,S,10149,0,+36.1082516,-115.3190537
32,003,005808,3012,320030058083012,Block 3012,G5040,U,47995,U,S,3161,0,+36.1303116,-115.2913957
32,003,007600,3096,320030076003096,Block 3096,G5040,R,,,S,86696,0,+36.7189445,-114.2350754
32,003,003616,1015,320030036161015,Block 1015,G5040,U,47995,U,S,28353,0,+36.2086156,-115.1719201
32,003,000525,3005,320030005253005,Block 3005,G5040,U,47995,U,S,6746,0,+36.1840186,-115.1077159
32,003,004714,2022,320030047142022,Block 2022,G5040,U,47995,U,S,12651,0,+36.2269270,-115.0958929
32,003,000800,2005,320030008002005,Block 2005,G5040,U,47995,U,S,16633,0,+36.1608183,-115.1366583
32,003,002983,1032,320030029831032,Block 1032,G5040,U,47995,U,S,39949,0,+36.0360725,-115.2112294
32,003,003641,2003,320030036412003,Block 2003,G5040,U,47995,U,S,8397,0,+36.2381286,-115.1449225
32,003,007600,3052,320030076003052,Block 3052,G5040,R,,,S,8348,0,+36.7622708,-114.1411712
32,003,005902,2045,320030059022045,Block 2045,G5040,R,,,S,232830,0,+36.4954265,-114.7535747
32,003,002844,2009,320030028442009,Block 2009,G5040,U,47995,U,S,4671,0,+36.0043228,-115.1508328
32,003,002962,1110,320030029621110,Block 1110,G5040,U,47995,U,S,38991,0,+36.0811462,-115.2196546
32,003,005713,1061,320030057131061,Block 1061,G5040,U,47995,U,S,39643,0,+35.9277113,-115.0880985
32,003,002814,1024,320030028141024,Block 1024,G5040,U,47995,U,S,29839,0,+36.0194305,-115.1347713
32,003,003231,3004,320030032313004,Block 3004,G5040,U,47995,U,S,4959,0,+36.2992033,-115.3263815
32,003,005703,3185,320030057033185,Block 3185,G5040,R,,,S,32306,0,+35.3866143,-115.0582618
32,003,005703,2311,320030057032311,Block 2311,G5040,R,,,S,3224802,0,+35.7215012,-114.9560327
32,003,003231,1021,320030032311021,Block 1021,G5040,U,47995,U,S,79966,0,+36.2597974,-115.3244385
32,003,003244,2013,320030032442013,Block 2013,G5040,U,47995,U,S,6656,0,+36.2233500,-115.2914729
32,003,001501,3000,320030015013000,Block 3000,G5040,U,47995,U,S,28214,0,+36.1585604,-115.1032722
32,003,004301,2005,320030043012005,Block 2005,G5040,U,47995,U,S,17822,0,+36.2053600,-115.1138639
32,003,005613,2039,320030056132039,Block 2039,G5040,R,,,S,50416,0,+36.5457033,-114.4381631
32,003,005335,4010,320030053354010,Block 4010,G5040,U,47995,U,S,1800,0,+36.0197002,-114.9754742
32,003,005703,2252,320030057032252,Block 2252,G5040,R,,,S,66677,0,+35.6664710,-114.9320699
32,003,005421,2001,320030054212001,Block 2001,G5040,U,47995,U,S,59153,0,+36.0562329,-114.9628298
32,003,002977,1023,320030029771023,Block 1023,G5040,U,47995,U,S,28323,0,+36.0453925,-115.2593817
32,003,005316,3001,320030053163001,Block 3001,G5040,U,47995,U,S,10538,0,+36.0352358,-115.1040290
32,003,002404,2000,320030024042000,Block 2000,G5040,U,47995,U,S,129218,0,+36.1283416,-115.1437470
32,003,005435,1035,320030054351035,Block 1035,G5040,U,47995,U,S,20064,0,+36.0625583,-114.9502954
32,003,003230,2007,320030032302007,Block 2007,G5040,U,47995,U,S,490,0,+36.2994077,-115.3289227
32,003,005613,3018,320030056133018,Block 3018,G5040,R,,,S,3232,0,+36.5964774,-114.4897747
32,003,001607,2004,320030016072004,Block 2004,G5040,U,47995,U,S,23303,0,+36.1286885,-115.0718563
32,003,005314,2004,320030053142004,Block 2004,G5040,U,47995,U,S,15238,0,+36.0424434,-115.0783322
32,003,002404,4001,320030024044001,Block 4001,G5040,U,47995,U,S,20700,0,+36.1287946,-115.1389009
32,003,003249,1012,320030032491012,Block 1012,G5040,U,47995,U,S,97188,0,+36.1911829,-115.3331263
32,003,003314,4006,320030033144006,Block 4006,G5040,U,47995,U,S,1237,0,+36.3201071,-115.2555577
32,003,003308,1013,320030033081013,Block 1013,G5040,U,47995,U,S,33760,0,+36.2710041,-115.2314574
32,003,001003,2005,320030010032005,Block 2005,G5040,U,47995,U,S,25828,0,+36.1538212,-115.2105851
32,003,005612,2001,320030056122001,Block 2001,G5040,U,57871,C,S,33917,0,+36.5486631,-114.4571889
32,003,005613,4145,320030056134145,Block 4145,G5040,R,,,S,1888417,0,+36.3926826,-114.7796719
32,003,005702,1008,320030057021008,Block 1008,G5040,U,48016,C,S,38626,0,+35.1410127,-114.6199865
32,003,005316,1000,320030053161000,Block 1000,G5040,U,47995,U,S,10589,0,+36.0420906,-115.1062964
32,003,002824,1001,320030028241001,Block 1001,G5040,U,47995,U,S,19129,0,+36.0961530,-115.1133223
32,003,003320,2031,320030033202031,Block 2031,G5040,U,47995,U,S,35183,0,+36.2769997,-115.2488942
32,003,002953,1007,320030029531007,Block 1007,G5040,U,47995,U,S,29806,0,+36.0999108,-115.2549608
32,003,005711,1117,320030057111117,Block 1117,G5040,R,,,S,29382,0,+35.8834255,-115.2286700
32,003,005501,1031,320030055011031,Block 1031,G5040,R,,,S,166013,0,+35.9742960,-114.8598676
32,003,005855,2026,320030058552026,Block 2026,G5040,U,47995,U,S,30999,0,+36.0515424,-115.2868875
32,003,005101,4005,320030051014005,Block 4005,G5040,U,47995,U,S,11181,0,+36.0727336,-115.0532000
32,003,003627,1016,320030036271016,Block 1016,G5040,U,47995,U,S,1069,0,+36.2689945,-115.1065702
32,003,001003,1025,320030010031025,Block 1025,G5040,U,47995,U,S,10130,0,+36.1526336,-115.2253145
32,003,005105,2054,320030051052054,Block 2054,G5040,U,47995,U,S,15084,0,+36.0423140,-114.9877533
32,003,005714,4016,320030057144016,Block 4016,G5040,U,47995,U,S,148871,0,+35.9550932,-115.0962277
32,003,003003,3014,320030030033014,Block 3014,G5040,U,47995,U,S,19693,0,+36.1780833,-115.2486101
32,003,005360,2017,320030053602017,Block 2017,G5040,U,47995,U,S,31447,0,+35.9968813,-114.9494527
32,003,002207,1001,320030022071001,Block 1001,G5040,U,47995,U,S,10018,0,+36.1352756,-115.2064673
32,003,003230,1008,320030032301008,Block 1008,G5040,U,47995,U,S,15224,0,+36.3033527,-115.3072456
32,003,005423,2007,320030054232007,Block 2007,G5040,U,47995,U,S,5557,0,+36.0362767,-114.9651129
32,003,000201,1007,320030002011007,Block 1007,G5040,U,47995,U,S,54910,0,+36.1846212,-115.1713694
32,003,002847,1037,320030028471037,Block 1037,G5040,U,47995,U,S,9610,0,+36.0639838,-115.1601045
32,003,000301,1008,320030003011008,Block 1008,G5040,U,47995,U,S,11689,0,+36.1930432,-115.1478476
32,003,005827,1117,320030058271117,Block 1117,G5040,R,,,S,4175,0,+35.9254123,-115.4723348
32,003,001706,2012,320030017062012,Block 2012,G5040,U,47995,U,S,7085,0,+36.1216053,-115.1014049
32,003,005827,2046,320030058272046,Block 2046,G5040,R,,,S,40407,0,+35.8395607,-115.6682943
32,003,003631,1004,320030036311004,Block 1004,G5040,U,47995,U,S,34993,0,+36.2738603,-115.1866859
32,003,005360,1037,320030053601037,Block 1037,G5040,U,47995,U,S,73584,0,+35.9876030,-114.9441335
32,003,003413,1000,320030034131000,Block 1000,G5040,U,47995,U,S,177428,0,+36.2202732,-115.2183332
32,003,002935,2005,320030029352005,Block 2005,G5040,U,47995,U,S,75603,0,+36.1175358,-115.2185682
32,003,005804,1005,320030058041005,Block 1005,G5040,U,47995,U,S,42203,0,+36.1571749,-115.3016913
32,003,005705,2012,320030057052012,Block 2012,G5040,R,,,S,10256,0,+35.0133992,-114.6448675
32,003,000105,1012,320030001051012,Block 1012,G5040,U,47995,U,S,15305,0,+36.1690757,-115.1978150
32,003,005712,2034,320030057122034,Block 2034,G5040,U,47995,U,S,432,0,+35.9538567,-115.1174928
32,003,003314,4001,320030033144001,Block 4001,G5040,U,47995,U,S,7774,0,+36.3195791,-115.2552713
32,003,005712,1051,320030057121051,Block 1051,G5040,R,,,S,33876,0,+35.9485335,-115.1667910
32,003,005712,1113,320030057121113,Block 1113,G5040,R,,,S,1181,0,+35.9561725,-115.1524336
