GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US320030010062,320030010062,"Block Group 2, Census Tract 10.06, Clark County, Nevada",1364,312
1500000US320030010063,320030010063,"Block Group 3, Census Tract 10.06, Clark County, Nevada",2025,392
1500000US320030011001,320030011001,"Block Group 1, Census Tract 11, Clark County, Nevada",181,84
1500000US320030011002,320030011002,"Block Group 2, Census Tract 11, Clark County, Nevada",1092,330
1500000US320030011003,320030011003,"Block Group 3, Census Tract 11, Clark County, Nevada",1353,283
1500000US320030012001,320030012001,"Block Group 1, Census Tract 12, Clark County, Nevada",544,141
1500000US320030012002,320030012002,"Block Group 2, Census Tract 12, Clark County, Nevada",1408,409
1500000US320030012003,320030012003,"Block Group 3, Census Tract 12, Clark County, Nevada",1625,354
1500000US320030013001,320030013001,"Block Group 1, Census Tract 13, Clark County, Nevada",217,109
1500000US320030013002,320030013002,"Block Group 2, Census Tract 13, Clark County, Nevada",1658,592
1500000US320030013003,320030013003,"Block Group 3, Census Tract 13, Clark County, Nevada",1786,624
1500000US320030013004,320030013004,"Block Group 4, Census Tract 13, Clark County, Nevada",821,305
1500000US320030013005,320030013005,"Block Group 5, Census Tract 13, Clark County, Nevada",917,263
1500000US320030014011,320030014011,"Block Group 1, Census Tract 14.01, Clark County, Nevada",1445,443
1500000US320030014012,320030014012,"Block Group 2, Census Tract 14.01, Clark County, Nevada",1547,442
1500000US320030014021,320030014021,"Block Group 1, Census Tract 14.02, Clark County, Nevada",1134,403
1500000US320030014022,320030014022,"Block Group 2, Census Tract 14.02, Clark County, Nevada",1359,605
1500000US320030014023,320030014023,"Block Group 3, Census Tract 14.02, Clark County, Nevada",1381,475
1500000US320030014024,320030014024,"Block Group 4, Census Tract 14.02, Clark County, Nevada",782,361
1500000US320030015011,320030015011,"Block Group 1, Census Tract 15.01, Clark County, Nevada",1188,305
1500000US320030015012,320030015012,"Block Group 2, Census Tract 15.01, Clark County, Nevada",767,164
1500000US320030015013,320030015013,"Block Group 3, Census Tract 15.01, Clark County, Nevada",1051,294
1500000US320030015021,320030015021,"Block Group 1, Census Tract 15.02, Clark County, Nevada",1115,241
1500000US320030015022,320030015022,"Block Group 2, Census Tract 15.02, Clark County, Nevada",1155,426
1500000US320030015023,320030015023,"Block Group 3, Census Tract 15.02, Clark County, Nevada",665,176
1500000US320030015024,320030015024,"Block Group 4, Census Tract 15.02, Clark County, Nevada",776,332
1500000US320030016071,320030016071,"Block Group 1, Census Tract 16.07, Clark County, Nevada",678,433
1500000US320030016072,320030016072,"Block Group 2, Census Tract 16.07, Clark County, Nevada",1251,467
1500000US320030016073,320030016073,"Block Group 3, Census Tract 16.07, Clark County, Nevada",818,281
1500000US320030016074,320030016074,"Block Group 4, Census Tract 16.07, Clark County, Nevada",1452,470
1500000US320030016081,320030016081,"Block Group 1, Census Tract 16.08, Clark County, Nevada",1116,177
1500000US320030016082,320030016082,"Block Group 2, Census Tract 16.08, Clark County, Nevada",585,125
1500000US320030016091,320030016091,"Block Group 1, Census Tract 16.09, Clark County, Nevada",840,315
1500000US320030016092,320030016092,"Block Group 2, Census Tract 16.09, Clark County, Nevada",1100,386
1500000US320030016093,320030016093,"Block Group 3, Census Tract 16.09, Clark County, Nevada",1464,509
1500000US320030016094,320030016094,"Block Group 4, Census Tract 16.09, Clark County, Nevada",1177,542
1500000US320030016101,320030016101,"Block Group 1, Census Tract 16.10, Clark County, Nevada",1512,287
1500000US320030016102,320030016102,"Block Group 2, Census Tract 16.10, Clark County, Nevada",1445,327
1500000US320030016111,320030016111,"Block Group 1, Census Tract 16.11, Clark County, Nevada",1849,354
1500000US320030016112,320030016112,"Block Group 2, Census Tract 16.11, Clark County, Nevada",1425,464
1500000US320030016113,320030016113,"Block Group 3, Census Tract 16.11, Clark County, Nevada",973,343
1500000US320030016121,320030016121,"Block Group 1, Census Tract 16.12, Clark County, Nevada",1438,503
1500000US320030016122,320030016122,"Block Group 2, Census Tract 16.12, Clark County, Nevada",1421,347
1500000US320030016123,320030016123,"Block Group 3, Census Tract 16.12, Clark County, Nevada",1667,587
1500000US320030016124,320030016124,"Block Group 4, Census Tract 16.12, Clark County, Nevada",735,320
1500000US320030016125,320030016125,"Block Group 5, Census Tract 16.12, Clark County, Nevada",1703,638
1500000US320030016131,320030016131,"Block Group 1, Census Tract 16.13, Clark County, Nevada",1433,506
1500000US320030016132,320030016132,"Block Group 2, Census Tract 16.13, Clark County, Nevada",1606,283
1500000US320030016133,320030016133,"Block Group 3, Census Tract 16.13, Clark County, Nevada",967,303
1500000US320030017061,320030017061,"Block Group 1, Census Tract 17.06, Clark County, Nevada",1658,428
1500000US320030017062,320030017062,"Block Group 2, Census Tract 17.06, Clark County, Nevada",1607,326
1500000US320030017071,320030017071,"Block Group 1, Census Tract 17.07, Clark County, Nevada",1560,213
